date,horseID,raceID,numberOfRunners,finishingPosition,weight,ageInDays,daysSinceLastRace,nPastRaces,raceClass
20170105,900978,665381,9,9,134,1348,26,18,4
20170106,761823,665370,9,1,133,3163,10,68,6
20170106,453211,665370,9,2,134,3187,6,59,6
20170106,888284,665370,9,3,129,1353,10,27,6
20170106,892894,665370,9,4,125,1415,451,6,6
20170106,840710,665370,9,5,129,2081,10,37,6
20170106,896467,665370,9,6,120,1370,242,8,6
20170106,887030,665370,9,7,120,1397,21,16,6
20170106,881361,665370,9,8,120,1382,69,30,6
20170106,799614,665370,9,9,131,2802,111,44,6
20170106,1008728,665371,11,1,126,966,10,3,6
20170106,923954,665371,11,2,126,1065,19,3,6
20170106,1178818,665371,11,3,123,1072,29,2,6
20170106,1024341,665371,11,4,126,982,0,0,6
20170106,1084834,665371,11,5,126,1056,128,1,6
20170106,1049263,665371,11,6,121,1045,32,11,6
20170106,1237545,665371,11,7,121,986,0,0,6
20170106,1170361,665371,11,8,126,988,10,1,6
20170106,1019950,665371,11,9,121,977,23,2,6
20170106,1022974,665371,11,10,126,1088,31,5,6
20170106,1289325,665371,11,11,126,996,0,0,6
20170106,866528,665366,6,1,123,1773,10,19,3
20170106,841972,665366,6,2,124,2108,10,46,3
20170106,898824,665366,6,3,129,1705,20,9,3
20170106,803859,665366,6,4,125,2778,62,50,3
20170106,890436,665366,6,5,113,1384,22,23,3
20170106,881406,665366,6,6,124,1436,9,5,3
20170106,772776,665369,9,1,141,3232,15,80,6
20170106,823083,665369,9,2,133,2437,10,33,6
20170106,898071,665369,9,3,123,1366,48,10,6
20170106,885888,665369,9,4,138,1775,49,21,6
20170106,841377,665369,9,5,125,2134,34,39,6
20170106,1033796,665369,9,6,125,2122,91,5,6
20170106,904755,665369,9,7,125,2066,181,4,6
20170106,894891,665369,9,8,128,1708,10,10,6
20170106,859796,665369,9,9,128,1752,233,13,6
20170106,869322,665367,8,1,135,1792,28,3,4
20170106,899108,665367,8,2,125,1388,69,10,4
20170106,1016765,665367,8,3,131,1417,15,2,4
20170106,784587,665367,8,4,124,3209,9,50,4
20170106,865563,665367,8,5,126,1753,15,19,4
20170106,906997,665367,8,6,140,1364,10,13,4
20170106,886934,665367,8,7,119,1412,24,11,4
20170106,894747,665367,8,8,131,1380,429,6,4
20170106,1115390,665368,8,1,130,1070,39,4,5
20170106,1028330,665368,8,2,121,1022,25,11,5
20170106,1009287,665368,8,3,133,1042,162,5,5
20170106,1008738,665368,8,4,121,1062,17,6,5
20170106,1220211,665368,8,5,126,1082,25,3,5
20170106,1228585,665368,8,6,130,1003,20,3,5
20170106,998505,665368,8,7,124,1004,8,9,5
20170106,1201649,665368,8,8,131,973,30,4,5
20170106,857192,665394,9,1,132,1737,17,38,6
20170106,869174,665394,9,2,129,1790,27,19,6
20170106,786729,665394,9,3,133,3188,10,70,6
20170106,866533,665394,9,4,133,1806,32,32,6
20170106,899908,665394,9,5,130,1348,15,3,6
20170106,711322,665394,9,6,132,3939,18,66,6
20170106,759025,665394,9,7,128,3197,101,115,6
20170106,878882,665394,9,8,128,1432,44,23,6
20170106,902222,665394,9,9,127,1414,21,6,6
20170106,1031923,665395,12,1,123,1011,46,5,6
20170106,1054947,665395,12,2,134,1061,31,5,6
20170106,1129537,665395,12,3,133,994,31,4,6
20170106,1041621,665395,12,4,132,1050,53,6,6
20170106,1201060,665395,12,5,126,1060,17,4,6
20170106,1083522,665395,12,6,133,1045,118,3,6
20170106,983658,665395,12,7,126,976,55,9,6
20170106,1039801,665395,12,8,124,1069,8,9,6
20170106,1035518,665395,12,9,134,1023,55,7,6
20170106,1022501,665395,12,10,128,1016,135,3,6
20170106,1144309,665395,12,11,117,1056,17,4,6
20170106,1131268,665395,12,12,119,996,43,5,6
20170106,1068632,665392,12,1,128,1358,9,6,5
20170106,838807,665392,12,2,133,2135,51,32,5
20170106,863365,665392,12,3,128,2158,37,15,5
20170106,896690,665392,12,4,130,1388,116,9,5
20170106,997696,665392,12,5,123,1410,37,9,5
20170106,851150,665392,12,6,129,1730,31,17,5
20170106,855683,665392,12,7,125,1776,50,23,5
20170106,814155,665392,12,8,132,2479,17,46,5
20170106,787114,665392,12,9,128,2888,36,56,5
20170106,809768,665392,12,10,124,2506,22,37,5
20170106,810608,665392,12,11,127,2530,18,50,5
20170106,891759,665392,12,12,134,1372,23,6,5
20170106,1122688,665393,7,1,119,989,32,6,5
20170106,875393,665393,7,2,140,1368,23,3,5
20170106,1028265,665393,7,3,140,1345,29,1,5
20170106,1201657,665393,7,4,114,1040,32,2,5
20170106,1024332,665393,7,5,114,1007,43,5,5
20170106,1235212,665393,7,6,140,1364,27,1,5
20170106,1201661,665393,7,7,119,1009,9,2,5
20170106,971909,665391,12,1,127,1417,167,6,5
20170106,894339,665391,12,2,126,1387,19,14,5
20170106,889913,665391,12,3,133,1760,30,19,5
20170106,895397,665391,12,4,131,1393,37,13,5
20170106,889785,665391,12,5,135,1725,150,11,5
20170106,867436,665391,12,6,128,1727,19,22,5
20170106,897960,665391,12,7,119,1387,30,11,5
20170106,894606,665391,12,8,135,1707,19,6,5
20170106,814158,665391,12,9,135,2484,552,15,5
20170106,836063,665391,12,10,135,2132,293,22,5
20170106,876083,665391,12,11,124,2082,15,8,5
20170106,902734,665391,12,12,125,1439,21,13,5
20170106,859644,665390,10,1,126,1754,36,14,4
20170106,895399,665390,10,2,125,1348,36,11,4
20170106,815361,665390,10,3,130,2474,1,53,4
20170106,861866,665390,10,4,135,1797,44,16,4
20170106,895387,665390,10,5,130,1341,22,15,4
20170106,900106,665390,10,6,128,1392,22,14,4
20170106,837589,665390,10,7,112,2079,31,22,4
20170106,850794,665390,10,8,127,2470,27,41,4
20170106,890901,665390,10,9,128,1389,27,15,4
20170106,697043,665390,10,10,122,3946,17,67,4
20170106,826244,666835,10,1,125,2153,27,15,4
20170106,841989,666835,10,2,133,2818,32,58,4
20170106,783315,666835,10,3,129,2848,22,62,4
20170106,833584,666835,10,4,119,2496,23,17,4
20170106,843444,666835,10,5,116,3262,15,5,4
20170106,863367,666835,10,6,126,1795,27,23,4
20170106,841036,666835,10,7,124,2142,36,26,4
20170106,890233,666835,10,8,131,1431,152,6,4
20170106,848545,666835,10,9,127,2490,17,19,4
20170106,891147,666835,10,10,122,1414,17,13,4
20170107,991614,665398,3,1,133,1034,40,6,4
20170107,1057425,665398,3,2,131,1005,43,3,4
20170107,1070657,665398,3,3,119,980,10,4,4
20170107,1241261,665402,10,1,131,998,0,0,6
20170107,1122686,665402,10,2,126,1036,26,3,6
20170107,1291975,665402,10,3,128,1009,0,0,6
20170107,1191244,665402,10,4,131,1013,71,1,6
20170107,1211860,665402,10,5,131,1061,58,1,6
20170107,1082742,665402,10,6,128,1040,7,2,6
20170107,1110963,665402,10,7,123,1000,0,0,6
20170107,1258546,665402,10,8,131,1030,0,0,6
20170107,1225876,665402,10,9,126,1066,22,2,6
20170107,1291974,665402,10,10,131,1004,0,0,6
20170107,831259,665400,10,1,131,2089,40,28,5
20170107,821414,665400,10,2,132,2445,12,69,5
20170107,855770,665400,10,3,134,1736,16,34,5
20170107,855668,665400,10,4,121,1731,23,22,5
20170107,818288,665400,10,5,132,2519,10,36,5
20170107,880001,665400,10,6,132,1796,23,12,5
20170107,749505,665400,10,7,127,3254,31,52,5
20170107,1012426,665400,10,8,121,1418,22,8,5
20170107,895548,665400,10,9,136,1714,32,17,5
20170107,865949,665400,10,10,130,1789,16,20,5
20170107,842391,665397,8,1,133,2529,11,39,3
20170107,877275,665397,8,2,127,1721,20,24,3
20170107,755215,665397,8,3,120,3263,11,75,3
20170107,783289,665397,8,4,131,2846,17,55,3
20170107,773281,665397,8,5,131,2876,5,22,3
20170107,802215,665397,8,6,130,2530,12,46,3
20170107,852907,665397,8,7,121,2107,7,18,3
20170107,828027,665397,8,8,122,2148,87,33,3
20170107,790931,665396,6,1,129,3180,7,61,2
20170107,834810,665396,6,2,129,2546,16,38,2
20170107,895389,665396,6,3,129,1367,147,8,2
20170107,895063,665396,6,4,129,1382,168,9,2
20170107,796304,665396,6,5,129,2808,56,33,2
20170107,842314,665396,6,6,129,2097,52,24,2
20170107,1017321,665401,7,1,124,1056,171,4,5
20170107,1008757,665401,7,2,124,1043,120,3,5
20170107,1221386,665401,7,3,124,987,45,1,5
20170107,1214423,665401,7,4,119,1081,56,1,5
20170107,1170353,665401,7,5,140,1402,9,5,5
20170107,1184882,665401,7,6,124,1074,24,1,5
20170107,1022488,665401,7,7,119,1040,12,6,5
20170107,914106,665399,9,1,130,1405,22,9,5
20170107,904958,665399,9,2,130,1328,7,14,5
20170107,870888,665399,9,3,137,1792,21,19,5
20170107,869597,665399,9,4,123,1769,24,21,5
20170107,857194,665399,9,5,124,1777,18,35,5
20170107,883740,665399,9,6,118,1365,36,11,5
20170107,870728,665399,9,7,136,1751,18,33,5
20170107,886010,665399,9,8,132,2446,20,10,5
20170107,802174,665399,9,9,129,2453,20,43,5
20170107,894338,665376,12,1,115,1373,3,28,6
20170107,868222,665376,12,2,125,1724,119,18,6
20170107,996127,665376,12,3,122,1332,18,10,6
20170107,863349,665376,12,4,133,1737,78,20,6
20170107,819940,665376,12,5,127,2870,18,25,6
20170107,892972,665376,12,6,117,1396,16,13,6
20170107,815380,665376,12,7,132,2504,21,47,6
20170107,872143,665376,12,8,128,1788,28,13,6
20170107,862214,665376,12,9,128,1781,47,26,6
20170107,809527,665376,12,10,132,3201,20,26,6
20170107,903439,665376,12,11,121,1352,80,11,6
20170107,876983,665376,12,12,115,1418,11,22,6
20170107,895430,665373,9,1,123,1376,43,10,5
20170107,883705,665373,9,2,129,1384,12,30,5
20170107,750780,665373,9,3,123,3909,3,76,5
20170107,865055,665373,9,4,131,2095,12,24,5
20170107,899755,665373,9,5,132,1426,101,9,5
20170107,749315,665373,9,6,132,3210,60,56,5
20170107,867880,665373,9,7,119,1754,17,23,5
20170107,906759,665373,9,8,131,1353,28,5,5
20170107,862897,665373,9,9,127,1783,24,22,5
20170107,774558,665377,11,1,128,2837,12,133,6
20170107,875468,665377,11,2,133,1793,16,23,6
20170107,874297,665377,11,3,125,2138,18,23,6
20170107,795829,665377,11,4,130,2809,3,60,6
20170107,865551,665377,11,5,124,1731,3,9,6
20170107,783294,665377,11,6,124,2839,3,36,6
20170107,959239,665377,11,7,132,1380,24,11,6
20170107,716760,665377,11,8,124,3961,22,95,6
20170107,864704,665377,11,9,126,1728,18,22,6
20170107,865842,665377,11,10,128,1750,3,26,6
20170107,865956,665377,11,11,131,1791,19,32,6
20170107,903358,667017,10,1,129,1352,121,9,6
20170107,856634,667017,10,2,128,2157,16,35,6
20170107,878479,667017,10,3,132,1360,22,13,6
20170107,878749,667017,10,4,118,1423,16,26,6
20170107,1140589,667017,10,5,127,1375,26,3,6
20170107,862752,667017,10,6,124,1722,12,31,6
20170107,838809,667017,10,7,130,2078,16,52,6
20170107,1012396,667017,10,8,127,1351,18,10,6
20170107,821705,667017,10,9,128,2883,26,56,6
20170107,859657,667017,10,10,125,1717,86,6,6
20170107,929424,665372,5,1,126,1076,35,3,2
20170107,987828,665372,5,2,126,1015,74,12,2
20170107,1084838,665372,5,3,121,977,19,9,2
20170107,978189,665372,5,4,121,1006,226,2,2
20170107,1081269,665372,5,5,126,990,18,8,2
20170107,1022477,665375,10,1,133,994,25,7,6
20170107,1043713,665375,10,2,133,1033,122,5,6
20170107,1050863,665375,10,3,131,988,25,5,6
20170107,1052588,665375,10,4,124,1015,2,6,6
20170107,1031297,665375,10,5,131,991,21,7,6
20170107,1022895,665375,10,6,131,1011,29,5,6
20170107,1000674,665375,10,7,123,989,171,5,6
20170107,1033738,665375,10,8,129,1021,159,3,6
20170107,1175993,665375,10,9,117,1063,24,3,6
20170107,1057414,665375,10,10,128,1034,28,4,6
20170107,1256622,665374,11,1,117,1057,23,1,5
20170107,964505,665374,11,2,122,991,23,1,5
20170107,1291978,665374,11,3,122,1018,0,0,5
20170107,1241250,665374,11,4,140,1386,26,1,5
20170107,1291979,665374,11,5,122,1007,0,0,5
20170107,1291977,665374,11,6,122,1058,0,0,5
20170107,1252538,665374,11,7,140,1370,28,1,5
20170107,989996,665374,11,8,140,1391,269,1,5
20170107,1285764,665374,11,9,122,987,0,0,5
20170107,1084501,665374,11,10,122,1037,0,0,5
20170107,884995,665374,11,11,140,1414,10,3,5
20170109,1156899,665798,12,1,138,1364,40,4,6
20170109,902529,665798,12,2,134,1390,21,14,6
20170109,1033736,665798,12,3,119,1057,10,8,6
20170109,888747,665798,12,4,132,1403,11,4,6
20170109,881327,665798,12,5,140,1393,25,7,6
20170109,892034,665798,12,6,139,1430,51,11,6
20170109,1170359,665798,12,7,126,1364,22,3,6
20170109,903159,665798,12,8,131,1377,82,5,6
20170109,929320,665798,12,9,117,1019,32,4,6
20170109,1044037,665798,12,10,113,987,14,3,6
20170109,1008737,665798,12,11,121,1044,67,4,6
20170109,890279,665798,12,12,133,1361,27,10,6
20170109,1008813,665799,4,1,131,1033,65,7,6
20170109,1259852,665799,4,2,131,1033,24,1,6
20170109,998314,665799,4,3,131,1005,24,1,6
20170109,929288,665799,4,4,126,1060,44,3,6
20170109,904102,665796,9,1,133,1339,22,11,5
20170109,821760,665796,9,2,139,2483,26,28,5
20170109,1006045,665796,9,3,127,1387,27,11,5
20170109,855999,665796,9,4,130,1795,53,15,5
20170109,850938,665796,9,5,135,1768,46,18,5
20170109,816575,665796,9,6,132,2514,46,32,5
20170109,817411,665796,9,7,136,2515,12,31,5
20170109,893494,665796,9,8,111,1333,13,11,5
20170109,847596,665796,9,9,135,2077,754,9,5
20170109,891890,665795,7,1,133,1363,23,13,3
20170109,857242,665795,7,2,125,1764,4,17,3
20170109,846890,665795,7,3,133,2086,23,43,3
20170109,882488,665795,7,4,130,1389,40,20,3
20170109,891148,665795,7,5,129,1393,79,18,3
20170109,889892,665795,7,6,120,1406,25,1,3
20170109,901337,665795,7,7,126,1410,184,10,3
20170109,883716,665800,10,1,128,1429,24,10,7
20170109,757081,665800,10,2,136,3253,24,60,7
20170109,892969,665800,10,3,132,1742,24,17,7
20170109,895673,665800,10,4,134,1429,24,15,7
20170109,914100,665800,10,5,131,1373,4,10,7
20170109,881146,665800,10,6,133,1366,4,26,7
20170109,871108,665800,10,7,132,2133,142,13,7
20170109,855938,665800,10,8,128,1810,24,29,7
20170109,820455,665800,10,9,133,2467,89,50,7
20170109,878882,665800,10,10,127,1435,3,24,7
20170109,1293133,665797,10,1,117,1009,0,0,5
20170109,1201685,665797,10,2,117,989,46,2,5
20170109,1266895,665797,10,3,117,1032,20,1,5
20170109,1293135,665797,10,4,117,1053,0,0,5
20170109,1266893,665797,10,5,117,1049,20,1,5
20170109,1266894,665797,10,6,117,983,20,1,5
20170109,1035094,665797,10,7,117,1011,37,3,5
20170109,900202,665797,10,8,138,1373,25,2,5
20170109,870898,665797,10,9,137,1807,233,8,5
20170109,1293134,665797,10,10,138,1349,0,0,5
20170109,861780,665806,9,1,132,2476,5,33,6
20170109,895434,665806,9,2,130,1394,21,24,6
20170109,874050,665806,9,3,128,1772,33,22,6
20170109,859541,665806,9,4,118,1738,40,40,6
20170109,732138,665806,9,5,126,3559,170,62,6
20170109,857800,665806,9,6,125,1775,18,37,6
20170109,953502,665806,9,7,128,1389,20,11,6
20170109,885996,665806,9,8,126,1367,38,17,6
20170109,864688,665806,9,9,130,1795,312,18,6
20170109,900616,665804,11,1,129,1393,11,7,6
20170109,822533,665804,11,2,133,2478,18,32,6
20170109,896108,665804,11,3,128,1405,24,16,6
20170109,834096,665804,11,4,132,3601,51,40,6
20170109,840466,665804,11,5,131,2118,24,27,6
20170109,896462,665804,11,6,125,1353,83,7,6
20170109,800454,665804,11,7,129,2447,24,24,6
20170109,863896,665804,11,8,122,1797,18,32,6
20170109,859102,665804,11,9,130,2111,28,26,6
20170109,894655,665804,11,10,129,1737,28,11,6
20170109,815380,665804,11,11,133,2506,2,48,6
20170109,879445,665805,11,1,133,1711,38,12,6
20170109,890539,665805,11,2,130,1348,110,12,6
20170109,850958,665805,11,3,132,1786,5,12,6
20170109,834606,665805,11,4,133,2153,37,40,6
20170109,859411,665805,11,5,129,2124,10,39,6
20170109,878749,665805,11,6,117,1425,2,27,6
20170109,902950,665805,11,7,130,1795,8,10,6
20170109,878787,665805,11,8,126,1406,160,6,6
20170109,881409,665805,11,9,134,1442,23,6,6
20170109,895126,665805,11,10,121,1411,21,7,6
20170109,789041,665805,11,11,130,2857,24,43,6
20170109,845836,665801,4,1,127,2123,54,18,2
20170109,826469,665801,4,2,127,2161,14,15,2
20170109,769335,665801,4,3,127,3177,14,56,2
20170109,843487,665801,4,4,130,2110,14,20,2
20170109,1033742,665807,11,1,123,979,31,6,6
20170109,1164761,665807,11,2,133,1020,35,3,6
20170109,964567,665807,11,3,132,992,11,11,6
20170109,1024332,665807,11,4,114,1010,3,6,6
20170109,1016766,665807,11,5,129,1050,31,4,6
20170109,1094569,665807,11,6,128,996,86,3,6
20170109,1151363,665807,11,7,134,1057,56,4,6
20170109,1086250,665807,11,8,123,1017,24,3,6
20170109,1173377,665807,11,9,125,992,47,3,6
20170109,1213002,665807,11,10,117,1055,26,3,6
20170109,964810,665807,11,11,126,1003,11,11,6
20170109,1008734,665803,7,1,131,1027,9,9,5
20170109,1008721,665803,7,2,131,1046,32,1,5
20170109,1150138,665803,7,3,126,1014,32,3,5
20170109,1243778,665803,7,4,128,993,0,0,5
20170109,1052178,665803,7,5,126,1015,168,1,5
20170109,1049255,665803,7,6,124,987,11,3,5
20170109,1285768,665803,7,7,131,1051,5,1,5
20170109,896335,665802,7,1,131,1353,119,8,5
20170109,882531,665802,7,2,126,1380,18,12,5
20170109,887925,665802,7,3,130,1359,26,7,5
20170109,897379,665802,7,4,131,1420,168,6,5
20170109,885590,665802,7,5,131,1405,12,13,5
20170109,878720,665802,7,6,130,1423,22,4,5
20170109,863722,665802,7,7,120,1767,30,25,5
20170110,897833,665818,10,1,128,1413,8,17,5
20170110,887018,665818,10,2,124,1441,8,17,5
20170110,882463,665818,10,3,123,1359,21,12,5
20170110,852640,665818,10,4,133,1772,12,19,5
20170110,894029,665818,10,5,125,1382,15,14,5
20170110,969791,665818,10,6,133,1424,126,9,5
20170110,853341,665818,10,7,121,2170,28,40,5
20170110,714686,665818,10,8,126,3906,27,189,5
20170110,902161,665818,10,9,126,1382,164,6,5
20170110,652197,665818,10,10,129,2492,12,23,5
20170110,865946,665821,14,1,124,1785,8,40,6
20170110,785336,665821,14,2,125,2822,20,86,6
20170110,891389,665821,14,3,127,1352,20,18,6
20170110,863199,665821,14,4,126,1730,10,27,6
20170110,809299,665821,14,5,133,2441,21,64,6
20170110,790209,665821,14,6,129,2826,14,61,6
20170110,758627,665821,14,7,131,3227,14,91,6
20170110,895310,665821,14,8,132,1351,8,24,6
20170110,853826,665821,14,9,130,2106,8,26,6
20170110,799376,665821,14,10,124,2801,306,74,6
20170110,788306,665821,14,11,125,3185,152,46,6
20170110,867290,665821,14,12,122,1762,8,23,6
20170110,931642,665821,14,13,122,1408,9,7,6
20170110,857217,665821,14,14,123,1783,14,30,6
20170110,820984,665817,8,1,137,2489,6,23,5
20170110,1067090,665817,8,2,134,1398,21,7,5
20170110,873149,665817,8,3,123,1775,11,5,5
20170110,844407,665817,8,4,136,2140,13,29,5
20170110,878936,665817,8,5,126,1726,34,24,5
20170110,738474,665817,8,6,134,3574,21,117,5
20170110,983067,665817,8,7,130,1342,14,7,5
20170110,763517,665817,8,8,133,3217,6,45,5
20170110,1081269,665816,5,1,120,993,3,9,4
20170110,998347,665816,5,2,116,1039,133,6,4
20170110,986319,665816,5,3,133,1075,101,6,4
20170110,923906,665816,5,4,125,1030,11,9,4
20170110,1052992,665816,5,5,117,1063,12,6,4
20170110,891919,665815,8,1,133,1397,21,13,3
20170110,762585,665815,8,2,121,3241,9,96,3
20170110,838686,665815,8,3,130,2110,8,22,3
20170110,798325,665815,8,4,123,2837,8,54,3
20170110,885470,665815,8,5,131,1722,20,14,3
20170110,859738,665815,8,6,129,1787,9,31,3
20170110,888791,665815,8,7,121,1346,14,12,3
20170110,899648,665815,8,8,123,1373,194,7,3
20170110,1047710,665819,6,1,126,990,54,8,5
20170110,1006060,665819,6,2,120,1007,9,14,5
20170110,923900,665819,6,3,119,1051,9,8,5
20170110,990088,665819,6,4,121,1079,107,9,5
20170110,1036284,665819,6,5,123,1019,202,1,5
20170110,1021455,665819,6,6,126,997,225,1,5
20170110,893926,665820,12,1,134,1408,8,18,6
20170110,855848,665820,12,2,129,1799,8,5,6
20170110,886188,665820,12,3,128,1351,8,28,6
20170110,821512,665820,12,4,130,2815,8,36,6
20170110,876051,665820,12,5,131,1752,8,22,6
20170110,963830,665820,12,6,133,2144,26,16,6
20170110,882495,665820,12,7,123,1352,8,9,6
20170110,868834,665820,12,8,125,1742,12,20,6
20170110,1009222,665820,12,9,124,1427,14,10,6
20170110,871106,665820,12,10,114,1716,130,17,6
20170110,878992,665820,12,11,117,1754,25,5,6
20170110,887901,665820,12,12,134,1405,12,11,6
20170110,865300,667087,9,1,127,1744,5,18,5
20170110,855780,667087,9,2,134,1788,8,18,5
20170110,891972,667087,9,3,127,1379,20,11,5
20170110,878847,667087,9,4,131,1360,32,18,5
20170110,878844,667087,9,5,133,1363,8,8,5
20170110,861789,667087,9,6,132,1741,5,36,5
20170110,822266,667087,9,7,124,2449,48,44,5
20170110,755109,667087,9,8,128,3617,31,74,5
20170110,904023,667087,9,9,128,1355,24,14,5
20170110,1041613,665812,8,1,132,1088,147,3,5
20170110,929430,665812,8,2,121,1012,5,5,5
20170110,1021445,665812,8,3,126,1058,48,7,5
20170110,1044723,665812,8,4,134,993,5,7,5
20170110,1008761,665812,8,5,130,1036,25,7,5
20170110,1013241,665812,8,6,126,1009,137,3,5
20170110,964945,665812,8,7,124,1033,10,10,5
20170110,1009300,665812,8,8,133,1074,40,14,5
20170110,781027,665811,8,1,118,2850,41,74,5
20170110,897052,665811,8,2,117,1355,8,7,5
20170110,1021354,665811,8,3,128,1370,31,13,5
20170110,904729,665811,8,4,125,1357,14,10,5
20170110,865957,665811,8,5,131,1729,27,20,5
20170110,860779,665811,8,6,133,1718,43,22,5
20170110,1017338,665811,8,7,131,1415,24,10,5
20170110,906764,665811,8,8,129,1405,13,12,5
20170110,906003,665809,8,1,137,1764,186,6,5
20170110,821683,665809,8,2,139,2469,208,20,5
20170110,791566,665809,8,3,125,2828,32,51,5
20170110,891971,665809,8,4,142,1744,8,6,5
20170110,860974,665809,8,5,127,1747,25,17,5
20170110,894889,665809,8,6,122,1380,23,12,5
20170110,834734,665809,8,7,133,2500,515,16,5
20170110,875385,665809,8,8,130,1367,13,11,5
20170110,875027,665808,9,1,137,1376,10,16,4
20170110,983079,665808,9,2,137,1373,23,3,4
20170110,875024,665808,9,3,128,1399,27,8,4
20170110,866062,665808,9,4,142,1775,34,14,4
20170110,859724,665808,9,5,139,1736,6,24,4
